customer_ref,event_time,amount,currency,event_code,source_system
CB00054,2026-05-04T12:08:00,44200,USD,VALIDATED,INSTRUCTIONS
CB00054,2026-05-04T12:20:00,44200,USD,SWIFT_SENT,SWIFT
CB00054,2026-05-04T14:00:00,44200,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00054,2026-05-04T15:00:00,44200,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00054,2026-05-04T16:00:00,44200,USD,CLOSED,WORKFLOW
CB00055,2026-05-04T18:00:00,45000,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00055,2026-05-04T18:08:00,45000,GBP,VALIDATED,INSTRUCTIONS
CB00055,2026-05-04T18:20:00,45000,GBP,SWIFT_SENT,SWIFT
CB00055,2026-05-04T20:00:00,45000,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00055,2026-05-04T21:00:00,45000,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00055,2026-05-04T22:00:00,45000,GBP,CLOSED,WORKFLOW
CB00056,2026-05-05T00:00:00,45800,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00056,2026-05-05T00:08:00,45800,EUR,VALIDATED,INSTRUCTIONS
CB00056,2026-05-05T00:20:00,45800,EUR,SWIFT_SENT,SWIFT
CB00056,2026-05-05T02:00:00,45800,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00056,2026-05-05T03:00:00,45800,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00056,2026-05-05T04:00:00,45800,EUR,CLOSED,WORKFLOW
CB00057,2026-05-05T06:00:00,46600,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00057,2026-05-05T06:08:00,46600,USD,VALIDATED,INSTRUCTIONS
CB00057,2026-05-05T06:20:00,46600,USD,SWIFT_SENT,SWIFT
CB00057,2026-05-05T08:00:00,46600,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00057,2026-05-05T09:00:00,46600,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00057,2026-05-05T10:00:00,46600,USD,CLOSED,WORKFLOW
CB00058,2026-05-05T12:00:00,47400,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00058,2026-05-05T12:08:00,47400,GBP,VALIDATED,INSTRUCTIONS
CB00058,2026-05-05T12:20:00,47400,GBP,SWIFT_SENT,SWIFT
CB00058,2026-05-05T14:00:00,47400,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00058,2026-05-05T15:00:00,47400,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00058,2026-05-05T16:00:00,47400,GBP,CLOSED,WORKFLOW
CB00059,2026-05-05T18:00:00,48200,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00059,2026-05-05T18:08:00,48200,EUR,VALIDATED,INSTRUCTIONS
CB00059,2026-05-05T18:20:00,48200,EUR,SWIFT_SENT,SWIFT
CB00059,2026-05-05T20:00:00,48200,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00059,2026-05-05T21:00:00,48200,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00059,2026-05-05T22:00:00,48200,EUR,CLOSED,WORKFLOW
CB00060,2026-05-06T00:00:00,49000,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00060,2026-05-06T00:08:00,49000,USD,VALIDATED,INSTRUCTIONS
CB00060,2026-05-06T00:20:00,49000,USD,SWIFT_SENT,SWIFT
CB00060,2026-05-06T05:00:00,49000,USD,SUSPENSE_POSTED,GL
CB00061,2026-05-06T06:00:00,49800,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00061,2026-05-06T06:08:00,49800,GBP,VALIDATED,INSTRUCTIONS
CB00061,2026-05-06T06:20:00,49800,GBP,SWIFT_SENT,SWIFT
CB00061,2026-05-06T14:00:00,49800,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00061,2026-05-06T20:00:00,49800,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00061,2026-05-06T21:00:00,49800,GBP,CLOSED,WORKFLOW
CB00062,2026-05-06T12:00:00,50600,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00062,2026-05-06T12:08:00,50600,EUR,VALIDATED,INSTRUCTIONS
CB00062,2026-05-06T12:20:00,50600,EUR,SWIFT_SENT,SWIFT
CB00062,2026-05-06T20:00:00,50600,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00062,2026-05-07T02:00:00,50600,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00062,2026-05-07T03:00:00,50600,EUR,CLOSED,WORKFLOW
CB00063,2026-05-06T18:00:00,51400,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00063,2026-05-06T18:08:00,51400,USD,VALIDATED,INSTRUCTIONS
CB00063,2026-05-06T18:20:00,51400,USD,SWIFT_SENT,SWIFT
CB00063,2026-05-06T20:00:00,51400,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00063,2026-05-06T21:00:00,51400,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00063,2026-05-06T22:00:00,51400,USD,CLOSED,WORKFLOW
CB00064,2026-05-07T00:00:00,52200,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00064,2026-05-07T00:08:00,52200,GBP,VALIDATED,INSTRUCTIONS
CB00064,2026-05-07T00:20:00,52200,GBP,SWIFT_SENT,SWIFT
CB00064,2026-05-07T02:00:00,52200,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00064,2026-05-07T03:00:00,52200,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00064,2026-05-07T04:00:00,52200,GBP,CLOSED,WORKFLOW
CB00065,2026-05-07T06:00:00,53000,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00065,2026-05-07T06:08:00,53000,EUR,VALIDATED,INSTRUCTIONS
CB00065,2026-05-07T06:20:00,53000,EUR,SWIFT_SENT,SWIFT
CB00065,2026-05-07T08:00:00,53000,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00065,2026-05-07T09:00:00,53000,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00065,2026-05-07T10:00:00,53000,EUR,CLOSED,WORKFLOW
CB00066,2026-05-07T12:00:00,53800,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00066,2026-05-07T12:08:00,53800,USD,VALIDATED,INSTRUCTIONS
CB00066,2026-05-07T12:20:00,53800,USD,SWIFT_SENT,SWIFT
CB00066,2026-05-07T14:00:00,53800,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00066,2026-05-07T15:00:00,53800,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00066,2026-05-07T16:00:00,53800,USD,CLOSED,WORKFLOW
CB00067,2026-05-07T18:00:00,54600,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00067,2026-05-07T18:08:00,54600,GBP,VALIDATED,INSTRUCTIONS
CB00067,2026-05-07T18:20:00,54600,GBP,SWIFT_SENT,SWIFT
CB00067,2026-05-07T20:00:00,54600,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00067,2026-05-07T21:00:00,54600,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00067,2026-05-07T22:00:00,54600,GBP,CLOSED,WORKFLOW
CB00068,2026-05-08T00:00:00,55400,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00068,2026-05-08T00:08:00,55400,EUR,VALIDATED,INSTRUCTIONS
CB00068,2026-05-08T00:20:00,55400,EUR,SWIFT_SENT,SWIFT
CB00068,2026-05-08T02:00:00,55400,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00068,2026-05-08T03:00:00,55400,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00068,2026-05-08T04:00:00,55400,EUR,CLOSED,WORKFLOW
CB00069,2026-05-08T06:00:00,56200,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00069,2026-05-08T06:08:00,56200,USD,VALIDATED,INSTRUCTIONS
CB00069,2026-05-08T06:20:00,56200,USD,SWIFT_SENT,SWIFT
CB00069,2026-05-08T08:00:00,56200,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00069,2026-05-08T09:00:00,56200,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00069,2026-05-08T10:00:00,56200,USD,CLOSED,WORKFLOW
CB00070,2026-05-08T12:00:00,57000,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00070,2026-05-08T12:08:00,57000,GBP,VALIDATED,INSTRUCTIONS
CB00070,2026-05-08T12:20:00,57000,GBP,SWIFT_SENT,SWIFT
CB00070,2026-05-08T17:00:00,57000,GBP,SUSPENSE_POSTED,GL
CB00071,2026-05-08T18:00:00,57800,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00071,2026-05-08T18:08:00,57800,EUR,VALIDATED,INSTRUCTIONS
CB00071,2026-05-08T18:20:00,57800,EUR,SWIFT_SENT,SWIFT
CB00071,2026-05-09T02:00:00,57800,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00071,2026-05-09T08:00:00,57800,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00071,2026-05-09T09:00:00,57800,EUR,CLOSED,WORKFLOW
CB00072,2026-05-09T00:00:00,58600,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00072,2026-05-09T00:08:00,58600,USD,VALIDATED,INSTRUCTIONS
CB00072,2026-05-09T00:20:00,58600,USD,SWIFT_SENT,SWIFT
CB00072,2026-05-09T08:00:00,58600,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00072,2026-05-09T14:00:00,58600,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00072,2026-05-09T15:00:00,58600,USD,CLOSED,WORKFLOW
CB00073,2026-05-09T06:00:00,59400,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00073,2026-05-09T06:08:00,59400,GBP,VALIDATED,INSTRUCTIONS
CB00073,2026-05-09T06:20:00,59400,GBP,SWIFT_SENT,SWIFT
CB00073,2026-05-09T08:00:00,59400,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00073,2026-05-09T09:00:00,59400,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00073,2026-05-09T10:00:00,59400,GBP,CLOSED,WORKFLOW
CB00074,2026-05-09T12:00:00,60200,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00074,2026-05-09T12:08:00,60200,EUR,VALIDATED,INSTRUCTIONS
CB00074,2026-05-09T12:20:00,60200,EUR,SWIFT_SENT,SWIFT
CB00074,2026-05-09T14:00:00,60200,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00074,2026-05-09T15:00:00,60200,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00074,2026-05-09T16:00:00,60200,EUR,CLOSED,WORKFLOW
CB00075,2026-05-09T18:00:00,61000,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00075,2026-05-09T18:08:00,61000,USD,VALIDATED,INSTRUCTIONS
CB00075,2026-05-09T18:20:00,61000,USD,SWIFT_SENT,SWIFT
CB00075,2026-05-09T20:00:00,61000,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00075,2026-05-09T21:00:00,61000,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00075,2026-05-09T22:00:00,61000,USD,CLOSED,WORKFLOW
CB00076,2026-05-10T00:00:00,61800,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00076,2026-05-10T00:08:00,61800,GBP,VALIDATED,INSTRUCTIONS
CB00076,2026-05-10T00:20:00,61800,GBP,SWIFT_SENT,SWIFT
CB00076,2026-05-10T02:00:00,61800,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00076,2026-05-10T03:00:00,61800,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00076,2026-05-10T04:00:00,61800,GBP,CLOSED,WORKFLOW
CB00077,2026-05-10T06:00:00,62600,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00077,2026-05-10T06:08:00,62600,EUR,VALIDATED,INSTRUCTIONS
CB00077,2026-05-10T06:20:00,62600,EUR,SWIFT_SENT,SWIFT
CB00077,2026-05-10T08:00:00,62600,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00077,2026-05-10T09:00:00,62600,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00077,2026-05-10T10:00:00,62600,EUR,CLOSED,WORKFLOW
CB00078,2026-05-10T12:00:00,63400,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00078,2026-05-10T12:08:00,63400,USD,VALIDATED,INSTRUCTIONS
CB00078,2026-05-10T12:20:00,63400,USD,SWIFT_SENT,SWIFT
CB00078,2026-05-10T14:00:00,63400,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00078,2026-05-10T15:00:00,63400,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00078,2026-05-10T16:00:00,63400,USD,CLOSED,WORKFLOW
CB00079,2026-05-10T18:00:00,64200,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00079,2026-05-10T18:08:00,64200,GBP,VALIDATED,INSTRUCTIONS
CB00079,2026-05-10T18:20:00,64200,GBP,SWIFT_SENT,SWIFT
CB00079,2026-05-10T20:00:00,64200,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00079,2026-05-10T21:00:00,64200,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00079,2026-05-10T22:00:00,64200,GBP,CLOSED,WORKFLOW
CB00080,2026-05-11T00:00:00,65000,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00080,2026-05-11T00:08:00,65000,EUR,VALIDATED,INSTRUCTIONS
CB00080,2026-05-11T00:20:00,65000,EUR,SWIFT_SENT,SWIFT
CB00080,2026-05-11T05:00:00,65000,EUR,SUSPENSE_POSTED,GL
CB00081,2026-05-11T06:00:00,65800,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00081,2026-05-11T06:08:00,65800,USD,VALIDATED,INSTRUCTIONS
CB00081,2026-05-11T06:20:00,65800,USD,SWIFT_SENT,SWIFT
CB00081,2026-05-11T14:00:00,65800,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00081,2026-05-11T20:00:00,65800,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00081,2026-05-11T21:00:00,65800,USD,CLOSED,WORKFLOW
CB00082,2026-05-11T12:00:00,66600,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00082,2026-05-11T12:08:00,66600,GBP,VALIDATED,INSTRUCTIONS
CB00082,2026-05-11T12:20:00,66600,GBP,SWIFT_SENT,SWIFT
CB00082,2026-05-11T20:00:00,66600,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00082,2026-05-12T02:00:00,66600,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00082,2026-05-12T03:00:00,66600,GBP,CLOSED,WORKFLOW
CB00083,2026-05-11T18:00:00,67400,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00083,2026-05-11T18:08:00,67400,EUR,VALIDATED,INSTRUCTIONS
CB00083,2026-05-11T18:20:00,67400,EUR,SWIFT_SENT,SWIFT
CB00083,2026-05-11T20:00:00,67400,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00083,2026-05-11T21:00:00,67400,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00083,2026-05-11T22:00:00,67400,EUR,CLOSED,WORKFLOW
CB00084,2026-05-12T00:00:00,68200,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00084,2026-05-12T00:08:00,68200,USD,VALIDATED,INSTRUCTIONS
CB00084,2026-05-12T00:20:00,68200,USD,SWIFT_SENT,SWIFT
CB00084,2026-05-12T02:00:00,68200,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00084,2026-05-12T03:00:00,68200,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00084,2026-05-12T04:00:00,68200,USD,CLOSED,WORKFLOW
CB00085,2026-05-12T06:00:00,69000,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00085,2026-05-12T06:08:00,69000,GBP,VALIDATED,INSTRUCTIONS
CB00085,2026-05-12T06:20:00,69000,GBP,SWIFT_SENT,SWIFT
CB00085,2026-05-12T08:00:00,69000,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00085,2026-05-12T09:00:00,69000,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00085,2026-05-12T10:00:00,69000,GBP,CLOSED,WORKFLOW
CB00086,2026-05-12T12:00:00,69800,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00086,2026-05-12T12:08:00,69800,EUR,VALIDATED,INSTRUCTIONS
CB00086,2026-05-12T12:20:00,69800,EUR,SWIFT_SENT,SWIFT
CB00086,2026-05-12T14:00:00,69800,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00086,2026-05-12T15:00:00,69800,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00086,2026-05-12T16:00:00,69800,EUR,CLOSED,WORKFLOW
CB00087,2026-05-12T18:00:00,70600,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00087,2026-05-12T18:08:00,70600,USD,VALIDATED,INSTRUCTIONS
CB00087,2026-05-12T18:20:00,70600,USD,SWIFT_SENT,SWIFT
CB00087,2026-05-12T20:00:00,70600,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00087,2026-05-12T21:00:00,70600,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00087,2026-05-12T22:00:00,70600,USD,CLOSED,WORKFLOW
CB00088,2026-05-13T00:00:00,71400,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00088,2026-05-13T00:08:00,71400,GBP,VALIDATED,INSTRUCTIONS
CB00088,2026-05-13T00:20:00,71400,GBP,SWIFT_SENT,SWIFT
CB00088,2026-05-13T02:00:00,71400,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00088,2026-05-13T03:00:00,71400,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00088,2026-05-13T04:00:00,71400,GBP,CLOSED,WORKFLOW
CB00089,2026-05-13T06:00:00,72200,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00089,2026-05-13T06:08:00,72200,EUR,VALIDATED,INSTRUCTIONS
CB00089,2026-05-13T06:20:00,72200,EUR,SWIFT_SENT,SWIFT
CB00089,2026-05-13T08:00:00,72200,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00089,2026-05-13T09:00:00,72200,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00089,2026-05-13T10:00:00,72200,EUR,CLOSED,WORKFLOW
CB00090,2026-05-13T12:00:00,73000,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00090,2026-05-13T12:08:00,73000,USD,VALIDATED,INSTRUCTIONS
CB00090,2026-05-13T12:20:00,73000,USD,SWIFT_SENT,SWIFT
CB00090,2026-05-13T17:00:00,73000,USD,SUSPENSE_POSTED,GL
CB00091,2026-05-13T18:00:00,73800,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00091,2026-05-13T18:08:00,73800,GBP,VALIDATED,INSTRUCTIONS
CB00091,2026-05-13T18:20:00,73800,GBP,SWIFT_SENT,SWIFT
CB00091,2026-05-14T02:00:00,73800,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00091,2026-05-14T08:00:00,73800,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00091,2026-05-14T09:00:00,73800,GBP,CLOSED,WORKFLOW
CB00092,2026-05-14T00:00:00,74600,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00092,2026-05-14T00:08:00,74600,EUR,VALIDATED,INSTRUCTIONS
CB00092,2026-05-14T00:20:00,74600,EUR,SWIFT_SENT,SWIFT
CB00092,2026-05-14T08:00:00,74600,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00092,2026-05-14T14:00:00,74600,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00092,2026-05-14T15:00:00,74600,EUR,CLOSED,WORKFLOW
CB00093,2026-05-14T06:00:00,75400,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00093,2026-05-14T06:08:00,75400,USD,VALIDATED,INSTRUCTIONS
CB00093,2026-05-14T06:20:00,75400,USD,SWIFT_SENT,SWIFT
CB00093,2026-05-14T08:00:00,75400,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00093,2026-05-14T09:00:00,75400,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00093,2026-05-14T10:00:00,75400,USD,CLOSED,WORKFLOW
CB00094,2026-05-14T12:00:00,76200,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00094,2026-05-14T12:08:00,76200,GBP,VALIDATED,INSTRUCTIONS
CB00094,2026-05-14T12:20:00,76200,GBP,SWIFT_SENT,SWIFT
CB00094,2026-05-14T14:00:00,76200,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00094,2026-05-14T15:00:00,76200,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00094,2026-05-14T16:00:00,76200,GBP,CLOSED,WORKFLOW
CB00095,2026-05-14T18:00:00,77000,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00095,2026-05-14T18:08:00,77000,EUR,VALIDATED,INSTRUCTIONS
CB00095,2026-05-14T18:20:00,77000,EUR,SWIFT_SENT,SWIFT
CB00095,2026-05-14T20:00:00,77000,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00095,2026-05-14T21:00:00,77000,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00095,2026-05-14T22:00:00,77000,EUR,CLOSED,WORKFLOW
CB00096,2026-05-15T00:00:00,77800,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00096,2026-05-15T00:08:00,77800,USD,VALIDATED,INSTRUCTIONS
CB00096,2026-05-15T00:20:00,77800,USD,SWIFT_SENT,SWIFT
CB00096,2026-05-15T02:00:00,77800,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00096,2026-05-15T03:00:00,77800,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00096,2026-05-15T04:00:00,77800,USD,CLOSED,WORKFLOW
CB00097,2026-05-15T06:00:00,78600,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00097,2026-05-15T06:08:00,78600,GBP,VALIDATED,INSTRUCTIONS
CB00097,2026-05-15T06:20:00,78600,GBP,SWIFT_SENT,SWIFT
CB00097,2026-05-15T08:00:00,78600,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00097,2026-05-15T09:00:00,78600,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00097,2026-05-15T10:00:00,78600,GBP,CLOSED,WORKFLOW
CB00098,2026-05-15T12:00:00,79400,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00098,2026-05-15T12:08:00,79400,EUR,VALIDATED,INSTRUCTIONS
CB00098,2026-05-15T12:20:00,79400,EUR,SWIFT_SENT,SWIFT
CB00098,2026-05-15T14:00:00,79400,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00098,2026-05-15T15:00:00,79400,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00098,2026-05-15T16:00:00,79400,EUR,CLOSED,WORKFLOW
CB00099,2026-05-15T18:00:00,80200,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00099,2026-05-15T18:08:00,80200,USD,VALIDATED,INSTRUCTIONS
CB00099,2026-05-15T18:20:00,80200,USD,SWIFT_SENT,SWIFT
CB00099,2026-05-15T20:00:00,80200,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00099,2026-05-15T21:00:00,80200,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00099,2026-05-15T22:00:00,80200,USD,CLOSED,WORKFLOW
CB00100,2026-05-16T00:00:00,81000,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00100,2026-05-16T00:08:00,81000,GBP,VALIDATED,INSTRUCTIONS
CB00100,2026-05-16T00:20:00,81000,GBP,SWIFT_SENT,SWIFT
CB00100,2026-05-16T05:00:00,81000,GBP,SUSPENSE_POSTED,GL
CB00101,2026-05-16T06:00:00,81800,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00101,2026-05-16T06:08:00,81800,EUR,VALIDATED,INSTRUCTIONS
CB00101,2026-05-16T06:20:00,81800,EUR,SWIFT_SENT,SWIFT
CB00101,2026-05-16T14:00:00,81800,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00101,2026-05-16T20:00:00,81800,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00101,2026-05-16T21:00:00,81800,EUR,CLOSED,WORKFLOW
CB00102,2026-05-16T12:00:00,82600,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00102,2026-05-16T12:08:00,82600,USD,VALIDATED,INSTRUCTIONS
CB00102,2026-05-16T12:20:00,82600,USD,SWIFT_SENT,SWIFT
CB00102,2026-05-16T20:00:00,82600,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00102,2026-05-17T02:00:00,82600,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00102,2026-05-17T03:00:00,82600,USD,CLOSED,WORKFLOW
CB00103,2026-05-16T18:00:00,83400,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00103,2026-05-16T18:08:00,83400,GBP,VALIDATED,INSTRUCTIONS
CB00103,2026-05-16T18:20:00,83400,GBP,SWIFT_SENT,SWIFT
CB00103,2026-05-16T20:00:00,83400,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00103,2026-05-16T21:00:00,83400,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00103,2026-05-16T22:00:00,83400,GBP,CLOSED,WORKFLOW
CB00104,2026-05-17T00:00:00,84200,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00104,2026-05-17T00:08:00,84200,EUR,VALIDATED,INSTRUCTIONS
CB00104,2026-05-17T00:20:00,84200,EUR,SWIFT_SENT,SWIFT
CB00104,2026-05-17T02:00:00,84200,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00104,2026-05-17T03:00:00,84200,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00104,2026-05-17T04:00:00,84200,EUR,CLOSED,WORKFLOW
CB00105,2026-05-17T06:00:00,85000,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00105,2026-05-17T06:08:00,85000,USD,VALIDATED,INSTRUCTIONS
CB00105,2026-05-17T06:20:00,85000,USD,SWIFT_SENT,SWIFT
CB00105,2026-05-17T08:00:00,85000,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00105,2026-05-17T09:00:00,85000,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00105,2026-05-17T10:00:00,85000,USD,CLOSED,WORKFLOW
CB00106,2026-05-17T12:00:00,85800,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00106,2026-05-17T12:08:00,85800,GBP,VALIDATED,INSTRUCTIONS
CB00106,2026-05-17T12:20:00,85800,GBP,SWIFT_SENT,SWIFT
CB00106,2026-05-17T14:00:00,85800,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00106,2026-05-17T15:00:00,85800,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00106,2026-05-17T16:00:00,85800,GBP,CLOSED,WORKFLOW
CB00107,2026-05-17T18:00:00,86600,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00107,2026-05-17T18:08:00,86600,EUR,VALIDATED,INSTRUCTIONS
CB00107,2026-05-17T18:20:00,86600,EUR,SWIFT_SENT,SWIFT
